entity,id
https://www.imgt.org/imgt-ontology#Construct_142,275
https://www.imgt.org/imgt-ontology#Product_Genentech_Inc_97,276
HERCEPTIN®,277
https://www.imgt.org/imgt-ontology#11218,278
11218,279
https://www.imgt.org/imgt-ontology#Mesothelioma,280
https://www.imgt.org/imgt-ontology#Oncology,281
https://www.imgt.org/imgt-ontology#5O4O,282
https://www.imgt.org/imgt-ontology#Construct_250,283
https://www.imgt.org/imgt-ontology#StudyProduct_Eli_Lilly_Non-Hodgkins_lymphoma_(NHL)_776,284
https://www.imgt.org/imgt-ontology#Construct_974,285
https://www.imgt.org/imgt-ontology#Struct-111222,286
https://pubmed.ncbi.nlm.nih.gov/34972111,287
Huang YJ,288
https://www.imgt.org/imgt-ontology#Construct_1339,289
https://www.imgt.org/imgt-ontology#Segment_1234_1,290
https://www.imgt.org/imgt-ontology#Struct-114751,291
https://www.imgt.org/imgt-ontology#Decision_AstraZeneca_Cancers_non-small_cell_lung_(NSCLC)_722_1_FDA,292
2022-08-11,293
https://pubmed.ncbi.nlm.nih.gov/3127726,294
Clark M.,295
https://www.imgt.org/imgt-ontology#mAb_1017,296
miptenalimab,297
https://www.imgt.org/imgt-ontology#Product_Medarex_250,298
https://www.imgt.org/imgt-ontology#StudyProduct_Medarex_Hodgkins_disease_(HD)_250,299
https://www.imgt.org/imgt-ontology#Segment_835_1,300
Segment_835_1,301
https://www.imgt.org/imgt-ontology#Yttrium-90_Y-90,302
https://www.imgt.org/imgt-ontology#SegmentLabels,303
https://www.imgt.org/imgt-ontology#Segment_109_1,304
https://www.imgt.org/imgt-ontology#mAb_1067,305
85 (2021),306
https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11926,307
https://www.pharmgkb.org/gene/PA36619/literature,308
https://www.imgt.org/imgt-ontology#mAb_1174,309
11690,310
https://www.imgt.org/imgt-ontology#ALB-IFNA2,311
ALB-IFNA2,312
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C147577,313
https://www.imgt.org/imgt-ontology#constant,314
constant,315
https://www.imgt.org/imgt-ontology#Construct_122,316
https://www.imgt.org/imgt-ontology#mAb_39,317
https://www.imgt.org/imgt-ontology#INN,318
https://www.imgt.org/imgt-ontology#Neuromyelitis_optica_spectrum_disorder_(NMOSD),319
http://purl.obolibrary.org/obo/MONDO_0019100,320
https://www.imgt.org/imgt-ontology#Construct_CD8A_1161,321
Construct_CD8A_1161,322
https://pubmed.ncbi.nlm.nih.gov/34268711,323
Keam B,324
http://purl.obolibrary.org/obo/MONDO_0040732,325
https://www.imgt.org/imgt-ontology#StudyProduct_Bristol-Myers_Squibb_Cancers_head_and_neck_424,326
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C166485,327
http://purl.obolibrary.org/obo/RO_0002162,328
http://purl.obolibrary.org/obo/NCBITaxon_1,329
http://purl.obolibrary.org/obo/MONDO_0005065,330
https://www.imgt.org/imgt-ontology#Segment_920_1,331
https://www.imgt.org/imgt-ontology#half-IG_G1-kappa/(scFv-heavy-lambda)-h-CH2-CH3,332
https://www.imgt.org/imgt-ontology#StudyProduct_Viela_Bio_Inc_Neuromyelitis_optica_spectrum_disorder_(NMOSD)_553,333
https://www.imgt.org/imgt-ontology#Conjugate_N-acetyl-gamma_calicheamicin_44,334
Conjugate_N-acetyl-gamma_calicheamicin_44,335
https://www.imgt.org/imgt-ontology#isObtainedFrom,336
http://www.w3.org/2002/07/owl#ObjectProperty,337
https://www.imgt.org/imgt-ontology#ALB,338
Serum albumin,339
https://www.imgt.org/imgt-ontology#V-LAMBDA,340
V-DOMAIN of a L-LAMBDA chain,341
https://www.imgt.org/imgt-ontology#PRIMER_BIND,342
noncovalent primer binding site,343
https://www.imgt.org/imgt-ontology#Construct_143,344
https://www.imgt.org/imgt-ontology#Segment_143_1,345
https://www.imgt.org/imgt-ontology#Cancers_bladder,346
https://www.imgt.org/imgt-ontology#mAb_863,347
https://www.imgt.org/imgt-ontology#mAb_847,348
" 
<b>INN amendment</b>: dilpacimab INN structure is that amended in L121 proposed list (2019).",349
https://www.imgt.org/imgt-ontology#mAb_1384,350
https://www.imgt.org/imgt-ontology#Product_Curocell_Inc_1384,351
https://www.imgt.org/imgt-ontology#StudyProduct_MedImmune_Acute_myeloid_leukemia_(AML)_1062,352
StudyProduct_MedImmune_Acute_myeloid_leukemia_(AML)_1062,353
https://www.imgt.org/imgt-ontology#Decision_ImmunoGen_Inc_Lymphoma_diffuse_large_B_cell_(DLBCL)_602_1_FDA,354
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53285,355
https://www.imgt.org/imgt-ontology#mAb_911,356
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174792,357
https://www.imgt.org/imgt-ontology#Segment_933_2,358
Segment_933_2,359
https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:6374,360
CD159a,361
https://www.imgt.org/imgt-ontology#mAb_798,362
https://opig.stats.ox.ac.uk/webapps/sabdab-sabpred/therasabdab/therasummary/?INN=tebentafusp,363
https://www.imgt.org/imgt-ontology#mAb_1076,364
https://www.imgt.org/mAb-DB/mAbcard?AbId=1076,365
https://www.imgt.org/imgt-ontology#mAb_158,366
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26448,367
https://www.imgt.org/imgt-ontology#Construct_780,368
https://www.imgt.org/imgt-ontology#IgG4%20-%20lambda2,369
https://www.imgt.org/imgt-ontology#Segment_1026_1,370
https://www.imgt.org/imgt-ontology#5ID1,371
5ID1,372
https://www.imgt.org/imgt-ontology#mAb_858,373
https://www.imgt.org/imgt-ontology#Product_AbbVie_Inc_904,374
Product_AbbVie_Inc_904,375
https://www.imgt.org/imgt-ontology#Segment_Construct_monomethyl_auristatin_E_type_linker_772_1,376
https://www.imgt.org/imgt-ontology#monomethyl_auristatin_E_(MMAE),377
https://www.imgt.org/imgt-ontology#Autoimmune_diseases,378
https://www.imgt.org/imgt-ontology#mAb_385,379
https://www.imgt.org/imgt-ontology#Segment_1399_1,380
https://www.imgt.org/imgt-ontology#Construct_1399,381
https://www.imgt.org/imgt-ontology#Decision_Bristol-Myers_Squibb_Cancers_small_cell_lung_(SCLC)_180_1_FDA,382
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174871,383
https://www.imgt.org/imgt-ontology#_COS_cells_transient_expression,384
https://www.imgt.org/imgt-ontology#StudyProduct_University_Bath_Lymphoma_B_cell_13,385
https://www.imgt.org/imgt-ontology#mAb_770,386
https://www.imgt.org/imgt-ontology#Product_CStone_Pharmaceuticals_1031,387
WBP-3155,388
https://www.imgt.org/imgt-ontology#Segment_780_1,389
Segment_780_1,390
https://www.imgt.org/imgt-ontology#9468,391
9468,392
https://www.imgt.org/imgt-ontology#Construct_962,393
https://www.imgt.org/imgt-ontology#isDomainInChain,394
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13379,395
