mAb,Target,Indication
mAb_775,!/hgnc_id/HGNC:6008,Acute_lymphocytic_leukemia_(ALL)
mAb_775,!/hgnc_id/HGNC:6008,Hodgkin_lymphoma
mAb_776,!/hgnc_id/HGNC:5981,Non-Hodgkins_lymphoma_(NHL)
mAb_776,!/hgnc_id/HGNC:5981,Sjögrens_syndrome_(SjS)
mAb_776,!/hgnc_id/HGNC:11929,Non-Hodgkins_lymphoma_(NHL)
mAb_776,!/hgnc_id/HGNC:11929,Sjögrens_syndrome_(SjS)
mAb_777,!/hgnc_id/HGNC:9618,Solid_tumors
mAb_778,!/hgnc_id/HGNC:3416,
mAb_779,!/hgnc_id/HGNC:1247,Bullous_pemphigoid
mAb_78,!/hgnc_id/HGNC:1678,Allograft_rejection
mAb_78,!/hgnc_id/HGNC:1678,Autoimmune_diseases_CD4_mediated
mAb_780,!/hgnc_id/HGNC:6902,IgA_nephropathy_(IgAN)
mAb_780,!/hgnc_id/HGNC:6902,Atypical_hemolytic_uremic_syndrome_(aHUS)
mAb_780,!/hgnc_id/HGNC:6902,high-risk_hematopoietic_stem_cell_transplant-associated_thrombotic_microangiopathy_(HSCT-TMA)
mAb_781,!/hgnc_id/HGNC:6476,Non-Hodgkins_lymphoma_(NHL)
mAb_781,!/hgnc_id/HGNC:6476,Solid_tumors
mAb_781,!/hgnc_id/HGNC:6476,Chronic_lymphocytic_leukemia_(CLL)
mAb_781,!/hgnc_id/HGNC:6476,Mesothelioma
mAb_781,!/hgnc_id/HGNC:6476,Hodgkin_lymphoma
mAb_781,!/hgnc_id/HGNC:6476,Melanoma_metastatic_or_unresectable
mAb_782,,Hemophilia_B_(control_and_prevention_of_bleeding_episodes)
mAb_783,!/hgnc_id/HGNC:1331,Paroxysmal_nocturnal_hemoglobinuria_(PNH)
mAb_784,!/hgnc_id/HGNC:11913,Multiple_myeloma_(MM)
mAb_785,!/hgnc_id/HGNC:6765,Crohns_disease_(CD)
mAb_785,!/hgnc_id/HGNC:6765,Crohns_disease_(CD)_pediatric
mAb_785,!/hgnc_id/HGNC:6765,Colitis_ulcerative_(UC)_pediatric
mAb_787,!/hgnc_id/HGNC:5977,Esophagitis_eosinophilic
mAb_788,!/hgnc_id/HGNC:11892,Psoriasis
mAb_788,!/hgnc_id/HGNC:11892,Rheumatoid_arthritis_(RA)
mAb_789,!/hgnc_id/HGNC:3430,Cancers_breast
mAb_79,?term=respiratory+syncytial+virus,Respiratory_Syncytial_Virus_(RSV)_infection
mAb_790,!/hgnc_id/HGNC:5981,Psoriasis
mAb_790,!/hgnc_id/HGNC:5981,Psoriatic_arthritis_(PSA)
mAb_790,!/hgnc_id/HGNC:5981,Rheumatoid_arthritis_(RA)
mAb_791,!/hgnc_id/HGNC:6091,Hunter_syndrome_(MPS_II)
mAb_792,!/hgnc_id/HGNC:11937,Solid_tumors
mAb_792,!/hgnc_id/HGNC:11937,Acute_myeloid_leukemia_(AML)
mAb_792,!/hgnc_id/HGNC:11937,T_cell_lymphoma
mAb_792,!/hgnc_id/HGNC:11937,Waldenstroms_macroglobulinemia
mAb_793,!/hgnc_id/HGNC:12680,Diabetic_macular_edema
mAb_793,!/hgnc_id/HGNC:12680,Age-related_macular_degeneration_(AMD)_neovascular_(wet)
mAb_793,!/hgnc_id/HGNC:12680,Macular_edema_following_Retinal_Vein_Occlusion_(RVO)
mAb_793,!/hgnc_id/HGNC:485,Diabetic_macular_edema
mAb_793,!/hgnc_id/HGNC:485,Age-related_macular_degeneration_(AMD)_neovascular_(wet)
mAb_793,!/hgnc_id/HGNC:485,Macular_edema_following_Retinal_Vein_Occlusion_(RVO)
mAb_794,!/hgnc_id/HGNC:6014,Idiopathic_pulmonary_fibrosis
mAb_794,!/hgnc_id/HGNC:6014,Systemic_sclerosis
mAb_794,!/hgnc_id/HGNC:5973,Idiopathic_pulmonary_fibrosis
mAb_794,!/hgnc_id/HGNC:5973,Systemic_sclerosis
mAb_795,!/hgnc_id/HGNC:1674,Cancers_gastric
mAb_795,!/hgnc_id/HGNC:1674,Solid_tumors
mAb_795,!/hgnc_id/HGNC:1674,Cancers_pancreatic
mAb_795,!/hgnc_id/HGNC:1817,Cancers_gastric
mAb_795,!/hgnc_id/HGNC:1817,Solid_tumors
mAb_795,!/hgnc_id/HGNC:1817,Cancers_pancreatic
mAb_796,FN_(fibronectin),Cancers_pancreatic
mAb_796,FN_(fibronectin),Melanoma_metastatic
mAb_797,FN_(fibronectin),Solid_tumors
mAb_797,FN_(fibronectin),Melanoma
mAb_798,!/hgnc_id/HGNC:1674,Melanoma_malignant
mAb_798,!/hgnc_id/HGNC:1674,Melanoma_uveal
mAb_798,!/hgnc_id/HGNC:10880,Melanoma_malignant
mAb_798,!/hgnc_id/HGNC:10880,Melanoma_uveal
mAb_799,!/hgnc_id/HGNC:11919,Sjögrens_syndrome_(SjS)
mAb_799,!/hgnc_id/HGNC:11919,Psoriasis
mAb_799,!/hgnc_id/HGNC:11919,Myasthenia_Gravis_(MG)
mAb_799,!/hgnc_id/HGNC:11919,Kidney_transplant_rejection
mAb_799,!/hgnc_id/HGNC:11919,Graves_orbitopathy_(GO)
mAb_8,!/hgnc_id/HGNC:1116,Graft-versus-host_disease_(GvHD)
mAb_8,!/hgnc_id/HGNC:1116,Autoimmune_diseases
mAb_8,!/hgnc_id/HGNC:1116,Solid_organ_transplantation
mAb_80,!/hgnc_id/HGNC:3430,Cancers_gastric
mAb_80,!/hgnc_id/HGNC:3430,Solid_tumors
mAb_80,!/hgnc_id/HGNC:3430,Cancers_breast
mAb_80,!/hgnc_id/HGNC:3430,Cancers_prostate
mAb_80,!/hgnc_id/HGNC:3430,Cancers_ovarian
mAb_800,!/hgnc_id/HGNC:5344,Multiple_myeloma_(MM)
mAb_801,!/hgnc_id/HGNC:5351,Solid_tumors
mAb_802,!/hgnc_id/HGNC:1247,Cold_agglutinin_disease_(CAD)
mAb_802,!/hgnc_id/HGNC:1247,Complement_component_deficiency
mAb_802,!/hgnc_id/HGNC:1247,Immune_thrombocytopenia_(ITP)
mAb_802,!/hgnc_id/HGNC:1247,Anemia_autoimmune_hemolytic_(AIHA)
mAb_803,!/hgnc_id/HGNC:26838,Cancers
mAb_804,!/hgnc_id/HGNC:5973,Asthma
mAb_805,?term=HBV,Hepatitis_B
mAb_805,?term=HBV,Crohns_disease_(CD)
mAb_806,!/hgnc_id/HGNC:11919,Crohns_disease_(CD)
mAb_807,!/hgnc_id/HGNC:1606,Graft-versus-host_disease_(GvHD)
mAb_807,!/hgnc_id/HGNC:1606,HIV-1_infection_AIDS
mAb_808,!/hgnc_id/HGNC:6934,Psoriasis
mAb_809,!/hgnc_id/HGNC:8760,Solid_tumors
mAb_81,!/hgnc_id/HGNC:1331,Myocardial_infarction
mAb_81,!/hgnc_id/HGNC:1331,Coronary_artery_disease
mAb_81,!/hgnc_id/HGNC:1331,Cardiopulmonary_bypass_(CPB)
mAb_810,!/hgnc_id/HGNC:30085,Solid_tumors
mAb_811,!/hgnc_id/HGNC:11919,Solid_tumors
mAb_812,!/hgnc_id/HGNC:1674,Acute_myeloid_leukemia_(AML)
mAb_812,!/hgnc_id/HGNC:31713,Acute_myeloid_leukemia_(AML)
mAb_813,!/hgnc_id/HGNC:905,Solid_tumors
mAb_814,!/hgnc_id/HGNC:905,Solid_tumors
mAb_815,!/hgnc_id/HGNC:20818,Solid_tumors
mAb_816,!/hgnc_id/HGNC:20818,
mAb_817,!/hgnc_id/HGNC:11913,Multiple_myeloma_(MM)
mAb_818,!/hgnc_id/HGNC:500,Cancers_pancreatic
mAb_818,!/hgnc_id/HGNC:500,Hepatocellular_carcinoma_(HCC)
mAb_818,!/hgnc_id/HGNC:500,Mesothelioma_pleural_malignant
mAb_819,!/hgnc_id/HGNC:4263,Growth_hormone_(GH)_deficiency
mAb_82,?term=HIV-1,HIV-1_infection_AIDS
mAb_820,!/hgnc_id/HGNC:6024,Solid_tumors
mAb_820,!/hgnc_id/HGNC:6024,Infection_papillomavirus_(HPV)
mAb_820,!/hgnc_id/HGNC:6024,Lymphocytopenia
mAb_821,!/hgnc_id/HGNC:11892,Ankylosing_spondylitis_(AS)
mAb_821,!/hgnc_id/HGNC:11892,Rheumatoid_arthritis_(RA)
mAb_824,,Rheumatoid_arthritis_(RA)
mAb_825,,Acute_myeloid_leukemia_(AML)
mAb_825,,Chronic_lymphocytic_leukemia_(CLL)
mAb_825,,Multiple_myeloma_(MM)
mAb_825,,Blastic_plasmacytoid_dendritic_cell_neoplasm_(BPDCN)
mAb_826,!/hgnc_id/HGNC:4324,Type_2_diabetes_(T2_DM)
mAb_826,!/hgnc_id/HGNC:4324,Obesity
mAb_827,!/hgnc_id/HGNC:1633,Acute_lymphocytic_leukemia_(ALL)
mAb_827,!/hgnc_id/HGNC:1633,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_827,!/hgnc_id/HGNC:1633,Lymphoma_follicular_(FL)
mAb_828,!/hgnc_id/HGNC:1633,Acute_lymphocytic_leukemia_(ALL)
mAb_828,!/hgnc_id/HGNC:1633,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_828,!/hgnc_id/HGNC:1633,Lymphoma_follicular_(FL)
mAb_829,pro-MSTN,Spinal_muscular_atrophy_(SMA)
mAb_83,?term=Human+herpesvirus+5+,Cytomegalovirus_(CMV)_infections
mAb_83,?term=Human+herpesvirus+5+,Cytomegalovirus_(CMV)_pneumonia_in_bone_marrow_transplantation
mAb_83,?term=Human+herpesvirus+5+,Cytomegalovirus_(CMV)_retinitis_in_HIV_individuals
mAb_830,!/hgnc_id/HGNC:4192,Congenital_hyperinsulinism_(CHI)
mAb_831,!/hgnc_id/HGNC:1247,Immune_thrombocytopenia_(ITP)
mAb_832,!/hgnc_id/HGNC:10877,Esophagitis_eosinophilic
mAb_832,!/hgnc_id/HGNC:10877,Eosinophilic_gastroenteritis
mAb_832,!/hgnc_id/HGNC:10877,Eosinophilic_gastritis
mAb_833,!/hgnc_id/HGNC:10722,Graft-versus-host_disease_(GvHD)
mAb_833,!/hgnc_id/HGNC:10722,Psoriatic_arthritis_(PSA)
mAb_833,!/hgnc_id/HGNC:10722,Colitis_ulcerative_(UC)
mAb_834,!/hgnc_id/HGNC:6307,Glioblastoma
mAb_835,!/hgnc_id/HGNC:465,Cancers_ovarian
mAb_836,,Congenital_F_XI_deficiency
mAb_837,IgGE,Mastocytosis
mAb_838,!/hgnc_id/HGNC:1674,Glioblastoma
mAb_838,!/hgnc_id/HGNC:3236,Glioblastoma
mAb_839,!/hgnc_id/HGNC:1659,Acute_myeloid_leukemia_(AML)
mAb_84,!/hgnc_id/HGNC:12680,Diabetic_macular_edema
mAb_84,!/hgnc_id/HGNC:12680,Age-related_macular_degeneration_(AMD)_neovascular_(wet)
mAb_84,!/hgnc_id/HGNC:12680,Visual_impairment_due_to_choroidal_neovascularisation_(CNV)
mAb_84,!/hgnc_id/HGNC:12680,Macular_edema_following_Retinal_Vein_Occlusion_(RVO)
mAb_84,!/hgnc_id/HGNC:12680,Diabetic_retinopathy
mAb_840,!/hgnc_id/HGNC:3430,Cancers_gastric
mAb_841,!/hgnc_id/HGNC:11186,Frontotemporal_Dementia
mAb_843,!/hgnc_id/HGNC:4223,Charcot-Marie-Tooth_(CMT)_disease
mAb_843,!/hgnc_id/HGNC:4223,Muscular_dystrophy
mAb_843,!/hgnc_id/HGNC:4223,Facioscapulohumeral_muscular_dystrophy_(FSHMD)
mAb_844,!/hgnc_id/HGNC:3529,Thromboembolic_diseases
mAb_845,!/hgnc_id/HGNC:8760,Solid_tumors
mAb_846,!/hgnc_id/HGNC:8760,Cancers_non-small_cell_lung_(NSCLC)
mAb_846,!/hgnc_id/HGNC:8760,Solid_tumors
mAb_846,!/hgnc_id/HGNC:8760,Acute_myeloid_leukemia_(AML)
mAb_846,!/hgnc_id/HGNC:8760,Carcinoma_basal_cell_(BCC)
mAb_846,!/hgnc_id/HGNC:8760,Carcinoma_cutaneous_squamous_cell
mAb_847,!/hgnc_id/HGNC:12680,Solid_tumors
mAb_847,!/hgnc_id/HGNC:2910,Solid_tumors
mAb_849,!/hgnc_id/HGNC:8760,Solid_tumors
mAb_849,!/hgnc_id/HGNC:8760,Cancers_endometrial_(EC)
mAb_85,?term=respiratory+syncytial+virus,Respiratory_Syncytial_Virus_(RSV)_infection
mAb_850,!/hgnc_id/HGNC:20001,Heterozygous_familial_hypercholesterolemia_(HeFH)
mAb_851,!/hgnc_id/HGNC:6893,Progressive_supranuclear_palsy_(PSP)
mAb_852,!/hgnc_id/HGNC:11760,Hemophilia
mAb_853,?term=respiratory+syncytial+virus,Respiratory_Syncytial_Virus_(RSV)_infection
mAb_854,!/hgnc_id/HGNC:3621,Autoimmune_diseases
mAb_854,!/hgnc_id/HGNC:3621,Pemphigus_vulgaris_(PV)
mAb_854,!/hgnc_id/HGNC:3621,Warm_antibody_autoimmune_hemolytic_anemia
mAb_855,!/hgnc_id/HGNC:19137,Cancers_brain_metastatic
mAb_856,!/hgnc_id/HGNC:8760,Cancers_non-small_cell_lung_(NSCLC)
mAb_856,!/hgnc_id/HGNC:8760,Melanoma
mAb_857,!/hgnc_id/HGNC:3529,Thromobosis
mAb_858,!/hgnc_id/HGNC:9446,Cancers_breast
mAb_859,!/hgnc_id/HGNC:8760,Solid_tumors
mAb_86,?term=respiratory+syncytial+virus,Respiratory_Syncytial_Virus_(RSV)_infection
mAb_860,!/hgnc_id/HGNC:5999,Psoriasis
mAb_860,!/hgnc_id/HGNC:5999,Colitis_ulcerative_(UC)
mAb_860,!/hgnc_id/HGNC:5999,Generalized_pustular_psoriasis
mAb_861,!/hgnc_id/HGNC:4039,Solid_tumors
mAb_862,wwwtax.cgi?id=87786,Multiple_sclerosis_(MS)
mAb_862,wwwtax.cgi?id=87786,Type_1_diabetes
mAb_863,!/hgnc_id/HGNC:8760,Cancers_non-small_cell_lung_(NSCLC)
mAb_863,!/hgnc_id/HGNC:8760,Melanoma
mAb_863,!/hgnc_id/HGNC:8760,Melanoma_metastatic
mAb_863,!/hgnc_id/HGNC:8760,Cancers_bladder
mAb_863,!/hgnc_id/HGNC:8760,Carcinoma_nasopharyngeal_(NC)
mAb_864,!/hgnc_id/HGNC:11778,
mAb_865,!/hgnc_id/HGNC:3430,Cancers_breast
mAb_866,!/hgnc_id/HGNC:9446,Solid_tumors
mAb_867,!/hgnc_id/HGNC:4039,Synovial_sarcoma
mAb_868,,Rheumatoid_arthritis_(RA)
mAb_868,,Immune_thrombocytopenia_(ITP)
mAb_869,!/hgnc_id/HGNC:17635,Solid_tumors
mAb_87,!/hgnc_id/HGNC:6016,Asthma
mAb_87,!/hgnc_id/HGNC:6016,Chronic_Obstructive_Pulmonary_Disease_(COPD)
mAb_87,!/hgnc_id/HGNC:6016,Eosinophilic_granulomatosis_with_polyangiitis_(EGPA)_formerly_known_as_Churg-Strauss_Syndrome
mAb_87,!/hgnc_id/HGNC:6016,Atopic_dermatitis_(AD)
mAb_87,!/hgnc_id/HGNC:6016,Hypereosinophilic_syndrome_(HES)
mAb_87,!/hgnc_id/HGNC:6016,Nasal_polyposis
mAb_870,!/hgnc_id/HGNC:11904,Solid_tumors
mAb_870,!/hgnc_id/HGNC:11905,Solid_tumors
mAb_871,!/hgnc_id/HGNC:6009,Solid_tumors
mAb_872,!/hgnc_id/HGNC:4223,Duchenne_muscular_dystrophy_(DMD)
mAb_873,!/hgnc_id/HGNC:11913,Multiple_myeloma_(MM)
mAb_874,!/hgnc_id/HGNC:1633,Chronic_lymphocytic_leukemia_(CLL)
mAb_874,!/hgnc_id/HGNC:1633,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_874,!/hgnc_id/HGNC:1633,Lymphoma_follicular_(FL)
mAb_874,!/hgnc_id/HGNC:1633,Lymphoma_B_cell
mAb_874,!/hgnc_id/HGNC:1633,Lymphoma_mantle_cell_(MCL)
mAb_874,!/hgnc_id/HGNC:1633,Small_lymphocytic_lymphoma_(SLL)
mAb_876,!/hgnc_id/HGNC:1633,Acute_lymphocytic_leukemia_(ALL)
mAb_878,!/hgnc_id/HGNC:10623,Cholangitis_primary_sclerosing_(PSC)
mAb_879,!/hgnc_id/HGNC:6012,Acute_myeloid_leukemia_(AML)
mAb_879,!/hgnc_id/HGNC:6012,Blastic_plasmacytoid_dendritic_cell_neoplasm_(BPDCN)
mAb_88,!/hgnc_id/HGNC:6014,Asthma
mAb_88,!/hgnc_id/HGNC:6014,Allergy
mAb_880,!/hgnc_id/HGNC:1697,Multiple_myeloma_(MM)
mAb_882,!/hgnc_id/HGNC:1667,Systemic_lupus_erythematosus_(SLE)
mAb_882,!/hgnc_id/HGNC:1667,Myasthenia_Gravis_(MG)
mAb_882,!/hgnc_id/HGNC:1667,Multiple_myeloma_(MM)
mAb_883,!/hgnc_id/HGNC:10257,Soft-tissue_sarcoma_(STS)
mAb_885,!/hgnc_id/HGNC:11914,Solid_tumors
mAb_886,!/hgnc_id/HGNC:18437,Solid_tumors
mAb_887,!/hgnc_id/HGNC:6019,Rheumatoid_arthritis_(RA)
mAb_888,!/hgnc_id/HGNC:16028,Esophagitis_eosinophilic
mAb_889,!/hgnc_id/HGNC:3688,Hepatic_fibrosis
mAb_889,!/hgnc_id/HGNC:3688,Non-alcoholic_steatohepatitis_(NASH)
mAb_890,ganglioside_GD2_(disialoganglioside_GD2),Neuroblastoma
mAb_891,!/hgnc_id/HGNC:3690,Solid_tumors
mAb_891,!/hgnc_id/HGNC:3690,Multiple_myeloma_(MM)
mAb_892,!/hgnc_id/HGNC:620,Alzheimers_disease_(AD)
mAb_893,TNF-α_receptor_I,Dry_eye_(DE)_syndrome
mAb_894,!/hgnc_id/HGNC:1674,Multiple_myeloma_(MM)
mAb_894,!/hgnc_id/HGNC:11913,Multiple_myeloma_(MM)
mAb_895,!/hgnc_id/HGNC:11929,Rheumatoid_arthritis_(RA)
mAb_896,!/hgnc_id/HGNC:3430,Solid_tumors
mAb_896,!/hgnc_id/HGNC:3430,Cancers_breast
mAb_898,!/hgnc_id/HGNC:1331,Myasthenia_Gravis_(MG)
mAb_898,!/hgnc_id/HGNC:1331,Paroxysmal_nocturnal_hemoglobinuria_(PNH)
mAb_898,!/hgnc_id/HGNC:1331,CD55-deficient_protein-losing_enteropathy_(CHAPLE_disease)
mAb_899,!/hgnc_id/HGNC:3691,Cholangitis_primary_sclerosing_(PSC)
mAb_899,!/hgnc_id/HGNC:3691,Non-alcoholic_steatohepatitis_(NASH)
mAb_9,?term=HIV-1,HIV-1_infection_AIDS
mAb_90,?term=Rabies+virus,Rabies_post-exposure
mAb_900,ganglioside_GD2_(disialoganglioside_GD2),Neuroblastoma_pediatric
mAb_901,!/hgnc_id/HGNC:14388,Ischemic_stroke
mAb_902,!/hgnc_id/HGNC:3236,Solid_tumors
mAb_903,!/hgnc_id/HGNC:3236,Solid_tumors
mAb_904,!/hgnc_id/HGNC:23029,Cancers_ovarian
mAb_905,!/hgnc_id/HGNC:23029,Cancers_ovarian
mAb_906,!/hgnc_id/HGNC:11004,Glycogen_storage_disease_type_II_(GSD-II_Pompe_disease_GAA_(glucosidase_alpha_acid_lysosomal_alpha-glucosidase)_deficiency)
mAb_907,!/hgnc_id/HGNC:3236,Cancers
mAb_908,!/hgnc_id/HGNC:17087,Systemic_lupus_erythematosus_(SLE)
mAb_908,!/hgnc_id/HGNC:17087,Rheumatoid_arthritis_(RA)
mAb_909,?term=HIV-1,HIV-1_infection_AIDS
mAb_91,!/hgnc_id/HGNC:6018,Rheumatoid_arthritis_(RA)
mAb_91,!/hgnc_id/HGNC:6018,Increased_levels_of_IL6_in_sepsis
mAb_91,!/hgnc_id/HGNC:6018,HIV-1_infection_AIDS
mAb_91,!/hgnc_id/HGNC:6018,Cardiac_myxoma
mAb_910,!/hgnc_id/HGNC:4192,Type_2_diabetes_(T2_DM)
mAb_910,!/hgnc_id/HGNC:4192,Type_1_diabetes
mAb_911,!/hgnc_id/HGNC:5973,Esophagitis_eosinophilic
mAb_912,!/hgnc_id/HGNC:8760,Cancers_cervical
mAb_913,!/hgnc_id/HGNC:2505,Cancers_non-small_cell_lung_(NSCLC)
mAb_914,!/hgnc_id/HGNC:11763,Hunter_syndrome_(MPS_II)
mAb_915,!/hgnc_id/HGNC:3530,Hereditary_Angioedema_(HAE)
mAb_916,!/hgnc_id/HGNC:1682,Cancers_colorectal_(CRC)
mAb_916,!/hgnc_id/HGNC:1682,Solid_tumors
mAb_917,!/hgnc_id/HGNC:6585,Controlled_Ovarian_Stimulation_(COS)
mAb_918,!/hgnc_id/HGNC:6476,Solid_tumors
mAb_919,!/hgnc_id/HGNC:1674,Hematologic-blood_cancer
mAb_919,!/hgnc_id/HGNC:7315,Hematologic-blood_cancer
mAb_92,!/hgnc_id/HGNC:1674,Type_1_diabetes
mAb_920,!/hgnc_id/HGNC:1674,Acute_lymphocytic_leukemia_(ALL)
mAb_920,!/hgnc_id/HGNC:6012,Acute_lymphocytic_leukemia_(ALL)
mAb_921,!/hgnc_id/HGNC:1674,Cancers_gastrointestinal
mAb_921,!/hgnc_id/HGNC:11331,Cancers_gastrointestinal
mAb_922,!/hgnc_id/HGNC:2159,Non-alcoholic_fatty_liver_disease_(NAFLD)
mAb_923,!/hgnc_id/HGNC:6893,Dementia_Alzheimer_s_type
mAb_924,!/vgnc_id/VGNC:54333,Canine_osteoarthritis_(OA)
mAb_925,Felcat_NGF,Feline_osteoarthritis_(OA)
mAb_926,!/hgnc_id/HGNC:5977,Solid_tumors_advanced_or_metastatic
mAb_926,!/hgnc_id/HGNC:5977,Cancers_bladder
mAb_927,?term=EBOV,Ebola_virus_infection
mAb_928,!/hgnc_id/HGNC:5995,Cancers_non-small_cell_lung_(NSCLC)
mAb_928,!/hgnc_id/HGNC:5995,Cancers_pancreatic
mAb_929,!/hgnc_id/HGNC:10647,Rheumatoid_arthritis_(RA)
mAb_929,!/hgnc_id/HGNC:10647,Crohns_disease_(CD)
mAb_93,!/hgnc_id/HGNC:5522,Immediate-type_hypersensitivities
mAb_930,!/hgnc_id/HGNC:11138,Parkinsons_disease_(PD)
mAb_931,!/hgnc_id/HGNC:3430,Solid_tumors
mAb_931,!/hgnc_id/HGNC:3430,Cancers_breast
mAb_932,,Malaria
mAb_933,,Solid_tumors_advanced_or_metastatic
mAb_934,!/hgnc_id/HGNC:17635,Solid_tumors
mAb_935,!/hgnc_id/HGNC:11914,Cancers
mAb_936,!/hgnc_id/HGNC:1659,Acute_myeloid_leukemia_(AML)
mAb_937,!/hgnc_id/HGNC:3236,Cancers_non-small_cell_lung_(NSCLC)
mAb_937,!/hgnc_id/HGNC:7029,Cancers_non-small_cell_lung_(NSCLC)
mAb_938,!/hgnc_id/HGNC:7371,Cancers
mAb_939,!/hgnc_id/HGNC:5998,Asthma
mAb_939,!/hgnc_id/HGNC:5998,Allergic_asthma
mAb_939,!/hgnc_id/HGNC:5998,Sinusitis
mAb_94,?term=Rabies+virus,Rabies_post-exposure
mAb_940,!/hgnc_id/HGNC:1338,Solid_tumors_advanced_or_metastatic
mAb_940,!/hgnc_id/HGNC:1338,Rheumatoid_arthritis_(RA)
mAb_941,!/hgnc_id/HGNC:6005,Systemic_lupus_erythematosus_(SLE)
mAb_942,!/hgnc_id/HGNC:2433,Solid_tumors_advanced_or_metastatic
mAb_943,!/hgnc_id/HGNC:3621,Autoimmune_diseases
mAb_943,!/hgnc_id/HGNC:3621,Myasthenia_Gravis_(MG)
mAb_944,!/hgnc_id/HGNC:11760,Hemophilia_A
mAb_944,!/hgnc_id/HGNC:11760,Hemophilia_B
mAb_945,!/hgnc_id/HGNC:11905,Solid_tumors
mAb_946,!/hgnc_id/HGNC:17635,Cancers
mAb_947,!/vgnc_id/VGNC:80444,Feline_atopic_dermatitis_(AD)
mAb_948,!/hgnc_id/HGNC:6476,Solid_tumors
mAb_949,!/hgnc_id/HGNC:1674,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_949,!/hgnc_id/HGNC:7315,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_950,!/hgnc_id/HGNC:6476,Cancers
mAb_951,!/hgnc_id/HGNC:1804,Multiple_sclerosis_(MS)
mAb_952,!/hgnc_id/HGNC:1674,Lymphoma_B_cell
mAb_952,!/hgnc_id/HGNC:7315,Lymphoma_B_cell
mAb_953,PcrV_protein,Pseudomonas_aeruginosa_nosocomial_pneumonia
mAb_953,psl,Pseudomonas_aeruginosa_nosocomial_pneumonia
mAb_954,!/hgnc_id/HGNC:11918,Solid_tumors
mAb_954,!/hgnc_id/HGNC:11918,Acute_myeloid_leukemia_(AML)
mAb_955,!/hgnc_id/HGNC:8760,Solid_tumors
mAb_956,!/hgnc_id/HGNC:17635,Solid_tumors
mAb_957,!/hgnc_id/HGNC:6476,Solid_tumors
mAb_958,!/hgnc_id/HGNC:19137,Solid_tumors_advanced_or_metastatic
mAb_959,!/hgnc_id/HGNC:19137,Solid_tumors_advanced_or_metastatic
mAb_96,!/hgnc_id/HGNC:6019,Giant_cell_arteritis
mAb_96,!/hgnc_id/HGNC:6019,Severe_acute_respiratory_syndrome_coronavirus_2_(SARS-CoV-2)_infection_(COVID-19)
mAb_96,!/hgnc_id/HGNC:6019,Myasthenia_Gravis_(MG)
mAb_96,!/hgnc_id/HGNC:6019,Rheumatoid_arthritis_(RA)
mAb_96,!/hgnc_id/HGNC:6019,Multiple_myeloma_(MM)
mAb_96,!/hgnc_id/HGNC:6019,Neuromyelitis_optica_(NMO)
mAb_96,!/hgnc_id/HGNC:6019,Cytokine_Release_Syndrome_(CRS)
mAb_96,!/hgnc_id/HGNC:6019,Systemic_juvenile_idiopathic_athritis_(SJIA)
mAb_96,!/hgnc_id/HGNC:6019,Large-vessel_vasculitis
mAb_96,!/hgnc_id/HGNC:6019,Systemic_sclerosis
mAb_96,!/hgnc_id/HGNC:6019,Polyarticular_Juvenile_Idiopathic_Arthritis_(PJIA)
mAb_96,!/hgnc_id/HGNC:6019,Lymphoproliferative_disorder_giant_lymph_node_hyperplasia_(Castlemans_disease)
mAb_960,!/hgnc_id/HGNC:2505,Melanoma_metastatic
mAb_961,?term=EBOV,Ebola_virus_infection
mAb_962,!/hgnc_id/HGNC:1674,Non-Hodgkins_lymphoma_(NHL)
mAb_962,!/hgnc_id/HGNC:1674,Acute_lymphocytic_leukemia_(ALL)
mAb_962,!/hgnc_id/HGNC:1674,Chronic_lymphocytic_leukemia_(CLL)
mAb_962,!/hgnc_id/HGNC:7315,Non-Hodgkins_lymphoma_(NHL)
mAb_962,!/hgnc_id/HGNC:7315,Acute_lymphocytic_leukemia_(ALL)
mAb_962,!/hgnc_id/HGNC:7315,Chronic_lymphocytic_leukemia_(CLL)
mAb_963,!/hgnc_id/HGNC:17635,Solid_tumors
mAb_964,!/hgnc_id/HGNC:3431,Cancers_non-small_cell_lung_(NSCLC)
mAb_964,!/hgnc_id/HGNC:3431,Cancers_breast
mAb_965,!/hgnc_id/HGNC:3236,Cancers_colorectal_(CRC)
mAb_965,!/hgnc_id/HGNC:4504,Cancers_colorectal_(CRC)
mAb_966,!/hgnc_id/HGNC:400,Solid_tumors
mAb_967,!/hgnc_id/HGNC:400,Solid_tumors
mAb_968,!/hgnc_id/HGNC:8760,Cancers_non-small_cell_lung_(NSCLC)
mAb_968,!/hgnc_id/HGNC:8760,Merkel_cell_carcinoma_(MCC)_metastatic
mAb_968,!/hgnc_id/HGNC:8760,Cancers_colorectal_(CRC)_metastatic
mAb_969,!/hgnc_id/HGNC:8760,Cancers_non-small_cell_lung_(NSCLC)
mAb_969,!/hgnc_id/HGNC:8760,Melanoma
mAb_97,!/hgnc_id/HGNC:3430,Cancers_gastric
