entity,label,family,primary_type,coarse_category,explicit_types,embedding_strategy
imgt:Sichuan_Kelun-Biotech_Biopharmaceutical,Sichuan Kelun-Biotech Biopharmaceutical,Sichuan,Sichuan,Sichuan,C54131,text_or_learned
imgt:Silverback_Therapeutics_Inc,"Silverback Therapeutics, Inc.",Organisation,Organisation,Organisation,C54131,name_text
imgt:Singh_biotechnology,Singh biotechnology,Singh,Singh,Singh,C54131,text_or_learned
imgt:Sinocelltech_Ltd,Sinocelltech Ltd.,Organisation,Organisation,Organisation,C54131,name_text
imgt:Sjögrens_syndrome_(SjS),Sjögrens syndrome (SjS),Sjögrens,sjogren's syndrome,Disease,sjogren's syndrome,text_or_learned
imgt:Small_lymphocytic_lymphoma_(SLL),Small lymphocytic lymphoma (SLL),Small,Small,Disease,C185637,text_or_learned
imgt:Soft-tissue_sarcoma_(STS),Soft-tissue sarcoma (STS),Soft-tissue,soft part sarcoma,Disease,soft part sarcoma,text_or_learned
imgt:Solid_organ_transplantation,Solid organ transplantation,Solid,Solid,Solid,C185637,text_or_learned
imgt:Solid_tumors,Solid tumors,Disease,tumor,Disease,tumor,biomedical_text_or_ontology
imgt:Solid_tumors_advanced_or_metastatic,Solid tumors advanced or metastatic,Disease,metastatic cancer,Disease,metastatic cancer,biomedical_text_or_ontology
imgt:Solid_tumors_overexpressing_ERBB2_metastatic,Solid tumors overexpressing ERBB2 metastatic,Disease,Disease,Disease,C185637,biomedical_text_or_ontology
imgt:Sophiris_Bio_Inc,"Sophiris Bio, Inc.",Organisation,Organisation,Organisation,C54131,name_text
imgt:Sorin_Radiofarmaci_SRL,Sorin Radiofarmaci S.R.L.,Sorin,Sorin,Sorin,C54131,text_or_learned
imgt:Sorrento_Therapeutics_Inc,"Sorrento Therapeutics, Inc.",Organisation,Organisation,Organisation,C54131,name_text
imgt:Sotio,Sotio,Sotio,Sotio,Sotio,C54131,text_or_learned
imgt:Spectrum_Pharmaceuticals_Inc,"Spectrum Pharmaceuticals, Inc.",Organisation,Organisation,Organisation,C54131,name_text
imgt:Staphylococcus_aureus,Staphylococcus_aureus,Staphylococcus,Staphylococcus,Staphylococcus,,text_or_learned
imgt:Staphylococcus_aureus_enterotoxin_A,Staphylococcus_aureus_enterotoxin_A,Staphylococcus,ConstructLabels,ConstructLabels,ConstructLabels,text_or_learned
imgt:Staphylococcus_aureus_enterotoxin_E_SEA/E120_superantigen_,Staphylococcus_aureus_enterotoxin_E_SEA/E120_superantigen_,Staphylococcus,ConstructLabels,ConstructLabels,ConstructLabels,text_or_learned
imgt:Stemcentrx_Inc,"Stemcentrx, Inc.",Organisation,Organisation,Organisation,C54131,name_text
imgt:Stemline_Therapeutics_Inc,Stemline Therapeutics Inc,Organisation,Organisation,Organisation,C54131,name_text
imgt:Struct-10010100,Struct-10010100,Struct-10010100,Struct-10010100,Struct-10010100,C13303,text_or_learned
imgt:Struct-100141,Struct-100141,Struct-100141,Struct-100141,Struct-100141,C13303,text_or_learned
imgt:Struct-10018100,Struct-10018100,Struct-10018100,Struct-10018100,Struct-10018100,C13303,text_or_learned
imgt:Struct-100331,Struct-100331,Struct-100331,Struct-100331,Struct-100331,C13303,text_or_learned
imgt:Struct-100351,Struct-100351,Struct-100351,Struct-100351,Struct-100351,C13303,text_or_learned
imgt:Struct-10041100,Struct-10041100,Struct-10041100,Struct-10041100,Struct-10041100,C13303,text_or_learned
imgt:Struct-100601,Struct-100601,Struct-100601,Struct-100601,Struct-100601,C13303,text_or_learned
imgt:Struct-10062100,Struct-10062100,Struct-10062100,Struct-10062100,Struct-10062100,C13303,text_or_learned
imgt:Struct-10068100,Struct-10068100,Struct-10068100,Struct-10068100,Struct-10068100,C13303,text_or_learned
imgt:Struct-10071100,Struct-10071100,Struct-10071100,Struct-10071100,Struct-10071100,C13303,text_or_learned
imgt:Struct-10078100,Struct-10078100,Struct-10078100,Struct-10078100,Struct-10078100,C13303,text_or_learned
imgt:Struct-10080100,Struct-10080100,Struct-10080100,Struct-10080100,Struct-10080100,C13303,text_or_learned
imgt:Struct-10082100,Struct-10082100,Struct-10082100,Struct-10082100,Struct-10082100,C13303,text_or_learned
imgt:Struct-10096100,Struct-10096100,Struct-10096100,Struct-10096100,Struct-10096100,C13303,text_or_learned
imgt:Struct-10097100,Struct-10097100,Struct-10097100,Struct-10097100,Struct-10097100,C13303,text_or_learned
imgt:Struct-101031,Struct-101031,Struct-101031,Struct-101031,Struct-101031,C13303,text_or_learned
imgt:Struct-101061,Struct-101061,Struct-101061,Struct-101061,Struct-101061,C13303,text_or_learned
imgt:Struct-10113101,Struct-10113101,Struct-10113101,Struct-10113101,Struct-10113101,C13303,text_or_learned
imgt:Struct-10123101,Struct-10123101,Struct-10123101,Struct-10123101,Struct-10123101,C13303,text_or_learned
imgt:Struct-10129101,Struct-10129101,Struct-10129101,Struct-10129101,Struct-10129101,C13303,text_or_learned
imgt:Struct-10137101,Struct-10137101,Struct-10137101,Struct-10137101,Struct-10137101,C13303,text_or_learned
imgt:Struct-101411,Struct-101411,Struct-101411,Struct-101411,Struct-101411,C13303,text_or_learned
imgt:Struct-10142101,Struct-10142101,Struct-10142101,Struct-10142101,Struct-10142101,C13303,text_or_learned
imgt:Struct-101481,Struct-101481,Struct-101481,Struct-101481,Struct-101481,C13303,text_or_learned
imgt:Struct-101491,Struct-101491,Struct-101491,Struct-101491,Struct-101491,C13303,text_or_learned
imgt:Struct-101651,Struct-101651,Struct-101651,Struct-101651,Struct-101651,C13303,text_or_learned
imgt:Struct-101761,Struct-101761,Struct-101761,Struct-101761,Struct-101761,C13303,text_or_learned
imgt:Struct-10186101,Struct-10186101,Struct-10186101,Struct-10186101,Struct-10186101,C13303,text_or_learned
imgt:Struct-10187101,Struct-10187101,Struct-10187101,Struct-10187101,Struct-10187101,C13303,text_or_learned
imgt:Struct-102201,Struct-102201,Struct-102201,Struct-102201,Struct-102201,C13303,text_or_learned
imgt:Struct-10232102,Struct-10232102,Struct-10232102,Struct-10232102,Struct-10232102,C13303,text_or_learned
imgt:Struct-102361,Struct-102361,Struct-102361,Struct-102361,Struct-102361,C13303,text_or_learned
imgt:Struct-102371,Struct-102371,Struct-102371,Struct-102371,Struct-102371,C13303,text_or_learned
imgt:Struct-10238102,Struct-10238102,Struct-10238102,Struct-10238102,Struct-10238102,C13303,text_or_learned
imgt:Struct-102391,Struct-102391,Struct-102391,Struct-102391,Struct-102391,C13303,text_or_learned
imgt:Struct-10242102,Struct-10242102,Struct-10242102,Struct-10242102,Struct-10242102,C13303,text_or_learned
imgt:Struct-102442,Struct-102442,Struct-102442,Struct-102442,Struct-102442,C13303,text_or_learned
imgt:Struct-102571,Struct-102571,Struct-102571,Struct-102571,Struct-102571,C13303,text_or_learned
imgt:Struct-102621,Struct-102621,Struct-102621,Struct-102621,Struct-102621,C13303,text_or_learned
imgt:Struct-10263102,Struct-10263102,Struct-10263102,Struct-10263102,Struct-10263102,C13303,text_or_learned
imgt:Struct-10272102,Struct-10272102,Struct-10272102,Struct-10272102,Struct-10272102,C13303,text_or_learned
imgt:Struct-102731,Struct-102731,Struct-102731,Struct-102731,Struct-102731,C13303,text_or_learned
imgt:Struct-102911,Struct-102911,Struct-102911,Struct-102911,Struct-102911,C13303,text_or_learned
imgt:Struct-10315103,Struct-10315103,Struct-10315103,Struct-10315103,Struct-10315103,C13303,text_or_learned
imgt:Struct-103341,Struct-103341,Struct-103341,Struct-103341,Struct-103341,C13303,text_or_learned
imgt:Struct-103351,Struct-103351,Struct-103351,Struct-103351,Struct-103351,C13303,text_or_learned
imgt:Struct-103362,Struct-103362,Struct-103362,Struct-103362,Struct-103362,C13303,text_or_learned
imgt:Struct-103421,Struct-103421,Struct-103421,Struct-103421,Struct-103421,C13303,text_or_learned
imgt:Struct-10365103,Struct-10365103,Struct-10365103,Struct-10365103,Struct-10365103,C13303,text_or_learned
imgt:Struct-10366103,Struct-10366103,Struct-10366103,Struct-10366103,Struct-10366103,C13303,text_or_learned
imgt:Struct-103821,Struct-103821,Struct-103821,Struct-103821,Struct-103821,C13303,text_or_learned
imgt:Struct-10383103,Struct-10383103,Struct-10383103,Struct-10383103,Struct-10383103,C13303,text_or_learned
imgt:Struct-10385103,Struct-10385103,Struct-10385103,Struct-10385103,Struct-10385103,C13303,text_or_learned
imgt:Struct-10400104,Struct-10400104,Struct-10400104,Struct-10400104,Struct-10400104,C13303,text_or_learned
imgt:Struct-104101,Struct-104101,Struct-104101,Struct-104101,Struct-104101,C13303,text_or_learned
imgt:Struct-10415104,Struct-10415104,Struct-10415104,Struct-10415104,Struct-10415104,C13303,text_or_learned
imgt:Struct-104171,Struct-104171,Struct-104171,Struct-104171,Struct-104171,C13303,text_or_learned
imgt:Struct-104201,Struct-104201,Struct-104201,Struct-104201,Struct-104201,C13303,text_or_learned
imgt:Struct-10427104,Struct-10427104,Struct-10427104,Struct-10427104,Struct-10427104,C13303,text_or_learned
imgt:Struct-104311,Struct-104311,Struct-104311,Struct-104311,Struct-104311,C13303,text_or_learned
imgt:Struct-104671,Struct-104671,Struct-104671,Struct-104671,Struct-104671,C13303,text_or_learned
imgt:Struct-10468104,Struct-10468104,Struct-10468104,Struct-10468104,Struct-10468104,C13303,text_or_learned
imgt:Struct-104731,Struct-104731,Struct-104731,Struct-104731,Struct-104731,C13303,text_or_learned
imgt:Struct-104981,Struct-104981,Struct-104981,Struct-104981,Struct-104981,C13303,text_or_learned
imgt:Struct-104991,Struct-104991,Struct-104991,Struct-104991,Struct-104991,C13303,text_or_learned
imgt:Struct-105063,Struct-105063,Struct-105063,Struct-105063,Struct-105063,C13303,text_or_learned
imgt:Struct-105081,Struct-105081,Struct-105081,Struct-105081,Struct-105081,C13303,text_or_learned
imgt:Struct-105161,Struct-105161,Struct-105161,Struct-105161,Struct-105161,C13303,text_or_learned
imgt:Struct-105181,Struct-105181,Struct-105181,Struct-105181,Struct-105181,C13303,text_or_learned
imgt:Struct-105221,Struct-105221,Struct-105221,Struct-105221,Struct-105221,C13303,text_or_learned
imgt:Struct-105231,Struct-105231,Struct-105231,Struct-105231,Struct-105231,C13303,text_or_learned
imgt:Struct-10524105,Struct-10524105,Struct-10524105,Struct-10524105,Struct-10524105,C13303,text_or_learned
imgt:Struct-10545105,Struct-10545105,Struct-10545105,Struct-10545105,Struct-10545105,C13303,text_or_learned
imgt:Struct-10553105,Struct-10553105,Struct-10553105,Struct-10553105,Struct-10553105,C13303,text_or_learned
imgt:Struct-105571,Struct-105571,Struct-105571,Struct-105571,Struct-105571,C13303,text_or_learned
imgt:Struct-105581,Struct-105581,Struct-105581,Struct-105581,Struct-105581,C13303,text_or_learned
imgt:Struct-105621,Struct-105621,Struct-105621,Struct-105621,Struct-105621,C13303,text_or_learned
imgt:Struct-105691,Struct-105691,Struct-105691,Struct-105691,Struct-105691,C13303,text_or_learned
imgt:Struct-105851,Struct-105851,Struct-105851,Struct-105851,Struct-105851,C13303,text_or_learned
imgt:Struct-105862,Struct-105862,Struct-105862,Struct-105862,Struct-105862,C13303,text_or_learned
imgt:Struct-105901,Struct-105901,Struct-105901,Struct-105901,Struct-105901,C13303,text_or_learned
imgt:Struct-105921,Struct-105921,Struct-105921,Struct-105921,Struct-105921,C13303,text_or_learned
imgt:Struct-105931,Struct-105931,Struct-105931,Struct-105931,Struct-105931,C13303,text_or_learned
imgt:Struct-106061,Struct-106061,Struct-106061,Struct-106061,Struct-106061,C13303,text_or_learned
imgt:Struct-106211,Struct-106211,Struct-106211,Struct-106211,Struct-106211,C13303,text_or_learned
imgt:Struct-10624106,Struct-10624106,Struct-10624106,Struct-10624106,Struct-10624106,C13303,text_or_learned
imgt:Struct-106251,Struct-106251,Struct-106251,Struct-106251,Struct-106251,C13303,text_or_learned
imgt:Struct-106362,Struct-106362,Struct-106362,Struct-106362,Struct-106362,C13303,text_or_learned
imgt:Struct-10644106,Struct-10644106,Struct-10644106,Struct-10644106,Struct-10644106,C13303,text_or_learned
imgt:Struct-106471,Struct-106471,Struct-106471,Struct-106471,Struct-106471,C13303,text_or_learned
imgt:Struct-106521,Struct-106521,Struct-106521,Struct-106521,Struct-106521,C13303,text_or_learned
imgt:Struct-106531,Struct-106531,Struct-106531,Struct-106531,Struct-106531,C13303,text_or_learned
imgt:Struct-10656106,Struct-10656106,Struct-10656106,Struct-10656106,Struct-10656106,C13303,text_or_learned
imgt:Struct-106641,Struct-106641,Struct-106641,Struct-106641,Struct-106641,C13303,text_or_learned
imgt:Struct-106652,Struct-106652,Struct-106652,Struct-106652,Struct-106652,C13303,text_or_learned
imgt:Struct-106741,Struct-106741,Struct-106741,Struct-106741,Struct-106741,C13303,text_or_learned
imgt:Struct-106751,Struct-106751,Struct-106751,Struct-106751,Struct-106751,C13303,text_or_learned
imgt:Struct-106811,Struct-106811,Struct-106811,Struct-106811,Struct-106811,C13303,text_or_learned
imgt:Struct-106871,Struct-106871,Struct-106871,Struct-106871,Struct-106871,C13303,text_or_learned
imgt:Struct-106911,Struct-106911,Struct-106911,Struct-106911,Struct-106911,C13303,text_or_learned
imgt:Struct-106951,Struct-106951,Struct-106951,Struct-106951,Struct-106951,C13303,text_or_learned
imgt:Struct-107091,Struct-107091,Struct-107091,Struct-107091,Struct-107091,C13303,text_or_learned
imgt:Struct-107251,Struct-107251,Struct-107251,Struct-107251,Struct-107251,C13303,text_or_learned
imgt:Struct-107301,Struct-107301,Struct-107301,Struct-107301,Struct-107301,C13303,text_or_learned
imgt:Struct-107351,Struct-107351,Struct-107351,Struct-107351,Struct-107351,C13303,text_or_learned
imgt:Struct-107421,Struct-107421,Struct-107421,Struct-107421,Struct-107421,C13303,text_or_learned
imgt:Struct-107542,Struct-107542,Struct-107542,Struct-107542,Struct-107542,C13303,text_or_learned
imgt:Struct-107572,Struct-107572,Struct-107572,Struct-107572,Struct-107572,C13303,text_or_learned
imgt:Struct-107581,Struct-107581,Struct-107581,Struct-107581,Struct-107581,C13303,text_or_learned
imgt:Struct-107642,Struct-107642,Struct-107642,Struct-107642,Struct-107642,C13303,text_or_learned
imgt:Struct-107661,Struct-107661,Struct-107661,Struct-107661,Struct-107661,C13303,text_or_learned
imgt:Struct-107681,Struct-107681,Struct-107681,Struct-107681,Struct-107681,C13303,text_or_learned
imgt:Struct-107692,Struct-107692,Struct-107692,Struct-107692,Struct-107692,C13303,text_or_learned
imgt:Struct-107701,Struct-107701,Struct-107701,Struct-107701,Struct-107701,C13303,text_or_learned
imgt:Struct-107872,Struct-107872,Struct-107872,Struct-107872,Struct-107872,C13303,text_or_learned
imgt:Struct-107882,Struct-107882,Struct-107882,Struct-107882,Struct-107882,C13303,text_or_learned
imgt:Struct-107912,Struct-107912,Struct-107912,Struct-107912,Struct-107912,C13303,text_or_learned
imgt:Struct-107971,Struct-107971,Struct-107971,Struct-107971,Struct-107971,C13303,text_or_learned
imgt:Struct-108012,Struct-108012,Struct-108012,Struct-108012,Struct-108012,C13303,text_or_learned
imgt:Struct-108032,Struct-108032,Struct-108032,Struct-108032,Struct-108032,C13303,text_or_learned
imgt:Struct-108051,Struct-108051,Struct-108051,Struct-108051,Struct-108051,C13303,text_or_learned
imgt:Struct-108061,Struct-108061,Struct-108061,Struct-108061,Struct-108061,C13303,text_or_learned
imgt:Struct-108202,Struct-108202,Struct-108202,Struct-108202,Struct-108202,C13303,text_or_learned
imgt:Struct-108291,Struct-108291,Struct-108291,Struct-108291,Struct-108291,C13303,text_or_learned
imgt:Struct-108351,Struct-108351,Struct-108351,Struct-108351,Struct-108351,C13303,text_or_learned
imgt:Struct-108381,Struct-108381,Struct-108381,Struct-108381,Struct-108381,C13303,text_or_learned
imgt:Struct-108562,Struct-108562,Struct-108562,Struct-108562,Struct-108562,C13303,text_or_learned
imgt:Struct-108581,Struct-108581,Struct-108581,Struct-108581,Struct-108581,C13303,text_or_learned
imgt:Struct-108632,Struct-108632,Struct-108632,Struct-108632,Struct-108632,C13303,text_or_learned
imgt:Struct-108651,Struct-108651,Struct-108651,Struct-108651,Struct-108651,C13303,text_or_learned
imgt:Struct-108661,Struct-108661,Struct-108661,Struct-108661,Struct-108661,C13303,text_or_learned
imgt:Struct-108731,Struct-108731,Struct-108731,Struct-108731,Struct-108731,C13303,text_or_learned
imgt:Struct-108741,Struct-108741,Struct-108741,Struct-108741,Struct-108741,C13303,text_or_learned
imgt:Struct-109041,Struct-109041,Struct-109041,Struct-109041,Struct-109041,C13303,text_or_learned
imgt:Struct-109061,Struct-109061,Struct-109061,Struct-109061,Struct-109061,C13303,text_or_learned
imgt:Struct-109082,Struct-109082,Struct-109082,Struct-109082,Struct-109082,C13303,text_or_learned
imgt:Struct-109181,Struct-109181,Struct-109181,Struct-109181,Struct-109181,C13303,text_or_learned
imgt:Struct-109191,Struct-109191,Struct-109191,Struct-109191,Struct-109191,C13303,text_or_learned
imgt:Struct-109242,Struct-109242,Struct-109242,Struct-109242,Struct-109242,C13303,text_or_learned
imgt:Struct-109271,Struct-109271,Struct-109271,Struct-109271,Struct-109271,C13303,text_or_learned
imgt:Struct-109283,Struct-109283,Struct-109283,Struct-109283,Struct-109283,C13303,text_or_learned
imgt:Struct-109301,Struct-109301,Struct-109301,Struct-109301,Struct-109301,C13303,text_or_learned
imgt:Struct-109332,Struct-109332,Struct-109332,Struct-109332,Struct-109332,C13303,text_or_learned
imgt:Struct-109361,Struct-109361,Struct-109361,Struct-109361,Struct-109361,C13303,text_or_learned
imgt:Struct-109381,Struct-109381,Struct-109381,Struct-109381,Struct-109381,C13303,text_or_learned
imgt:Struct-109391,Struct-109391,Struct-109391,Struct-109391,Struct-109391,C13303,text_or_learned
imgt:Struct-109402,Struct-109402,Struct-109402,Struct-109402,Struct-109402,C13303,text_or_learned
imgt:Struct-109532,Struct-109532,Struct-109532,Struct-109532,Struct-109532,C13303,text_or_learned
imgt:Struct-109542,Struct-109542,Struct-109542,Struct-109542,Struct-109542,C13303,text_or_learned
imgt:Struct-109591,Struct-109591,Struct-109591,Struct-109591,Struct-109591,C13303,text_or_learned
imgt:Struct-109602,Struct-109602,Struct-109602,Struct-109602,Struct-109602,C13303,text_or_learned
imgt:Struct-109612,Struct-109612,Struct-109612,Struct-109612,Struct-109612,C13303,text_or_learned
